,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Incomplete_Rides,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Booking_Date,Booking_Time,Booking_Month,Total_Revenue,Total_Bookings
1850,CNR6494799031,Success,CID513054,Auto,KR Puram,Hosur Road,No,145,UPI,18,4.2,4.1,#NAME?,2024-07-19,16:21:00,7,11148671,20407
1851,CNR9315126232,Driver Not Found,CID722910,Bike,Marathahalli,Bannerghatta Road,,366,,0,,,#NAME?,2024-07-27,10:58:00,7,11148671,20407
1852,CNR1218675709,Success,CID719776,Mini,Devanahalli,Hennur,No,328,Cash,31,3.2,3.7,#NAME?,2024-07-07,03:15:00,7,11148671,20407
1853,CNR9870040899,Success,CID546342,Prime Sedan,MG Road,Chamarajpet,No,923,Debit Card,23,4.1,3.6,#NAME?,2024-07-12,09:35:00,7,11148671,20407
1854,CNR4848682876,Success,CID178966,eBike,Yeshwanthpur,Sahakar Nagar,No,664,UPI,6,3.4,4.9,#NAME?,2024-07-05,11:41:00,7,11148671,20407
1855,CNR8995421845,Canceled by Customer,CID595630,Bike,Majestic,Langford Town,,852,,0,,,#NAME?,2024-07-01,01:11:00,7,11148671,20407
1856,CNR3258409663,Success,CID243800,Prime Plus,Rajajinagar,Hennur,Yes,790,Cash,29,3.7,4.6,#NAME?,2024-07-18,08:15:00,7,11148671,20407
1857,CNR6136886439,Canceled by Driver,CID737040,Auto,Rajajinagar,Langford Town,,217,,0,,,#NAME?,2024-07-12,15:17:00,7,11148671,20407
1858,CNR4670309470,Success,CID223652,Prime Plus,Banashankari,Marathahalli,No,714,Cash,7,3.6,4.6,#NAME?,2024-07-26,07:14:00,7,11148671,20407
1859,CNR4046450953,Success,CID610161,Prime SUV,JP Nagar,Frazer Town,No,347,Cash,1,4.8,4.0,#NAME?,2024-07-16,05:27:00,7,11148671,20407
1860,CNR3979881618,Success,CID662285,Bike,HSR Layout,Rajarajeshwari Nagar,No,463,UPI,12,4.2,4.4,#NAME?,2024-07-15,17:38:00,7,11148671,20407
1861,CNR5987398600,Success,CID109822,eBike,Shantinagar,Nagarbhavi,No,524,UPI,6,4.2,3.7,#NAME?,2024-07-03,21:26:00,7,11148671,20407
1862,CNR1612793387,Canceled by Driver,CID486800,Auto,RT Nagar,Whitefield,,478,,0,,,#NAME?,2024-07-02,20:56:00,7,11148671,20407
1863,CNR9040060127,Canceled by Driver,CID685305,Prime Sedan,Frazer Town,Indiranagar,,244,,0,,,#NAME?,2024-07-16,16:00:00,7,11148671,20407
1864,CNR1355028000,Success,CID651386,Prime SUV,Majestic,Hennur,No,446,Cash,26,3.3,3.2,#NAME?,2024-07-05,12:52:00,7,11148671,20407
1865,CNR5905915499,Success,CID661536,Prime Sedan,Rajarajeshwari Nagar,Sahakar Nagar,No,1567,Cash,22,4.6,4.7,#NAME?,2024-07-18,08:38:00,7,11148671,20407
1866,CNR4312778613,Success,CID860054,Bike,Devanahalli,Chamarajpet,No,313,UPI,26,4.7,5.0,#NAME?,2024-07-15,17:05:00,7,11148671,20407
1867,CNR6011042457,Success,CID281033,Mini,Richmond Town,JP Nagar,No,250,UPI,45,4.8,3.2,#NAME?,2024-07-01,04:15:00,7,11148671,20407
1868,CNR8813483147,Canceled by Driver,CID974333,Prime Sedan,Cox Town,Ulsoor,,2090,,0,,,#NAME?,2024-07-06,07:12:00,7,11148671,20407
1869,CNR4527385943,Success,CID184056,Prime Plus,Rajarajeshwari Nagar,Varthur,Yes,217,Cash,35,3.4,4.9,#NAME?,2024-07-24,18:45:00,7,11148671,20407
1870,CNR5783862233,Success,CID994227,Prime Sedan,Basavanagudi,Chamarajpet,No,166,Cash,43,4.1,5.0,#NAME?,2024-07-02,13:11:00,7,11148671,20407
1871,CNR7127792656,Canceled by Driver,CID673742,eBike,Peenya,RT Nagar,,346,,0,,,#NAME?,2024-07-04,03:32:00,7,11148671,20407
1872,CNR2419605243,Canceled by Driver,CID992816,Bike,Kengeri,Tumkur Road,,533,,0,,,#NAME?,2024-07-12,13:34:00,7,11148671,20407
1873,CNR6719230255,Success,CID888119,eBike,Vijayanagar,RT Nagar,No,246,Cash,32,4.3,4.2,#NAME?,2024-07-12,23:33:00,7,11148671,20407
1874,CNR4673942793,Driver Not Found,CID580345,Prime SUV,Banashankari,Chamarajpet,,398,,0,,,#NAME?,2024-07-25,17:26:00,7,11148671,20407
1875,CNR2208413668,Canceled by Customer,CID169400,Prime SUV,Sahakar Nagar,Frazer Town,,279,,0,,,#NAME?,2024-07-14,01:12:00,7,11148671,20407
1876,CNR3829027385,Driver Not Found,CID759978,Prime Plus,Koramangala,Indiranagar,,356,,0,,,#NAME?,2024-07-09,09:20:00,7,11148671,20407
1877,CNR9942635368,Canceled by Customer,CID402274,Prime Sedan,Ramamurthy Nagar,Koramangala,,201,,0,,,#NAME?,2024-07-01,08:49:00,7,11148671,20407
1878,CNR5605266853,Success,CID941450,Prime SUV,Malleshwaram,Vijayanagar,No,375,Cash,12,4.7,4.7,#NAME?,2024-07-02,21:59:00,7,11148671,20407
1879,CNR1572320326,Success,CID553958,Auto,Hennur,Tumkur Road,No,955,UPI,16,4.3,4.6,#NAME?,2024-07-18,05:28:00,7,11148671,20407
1880,CNR3586869026,Canceled by Driver,CID960808,eBike,MG Road,BTM Layout,,475,,0,,,#NAME?,2024-07-13,21:01:00,7,11148671,20407
1881,CNR9710027513,Driver Not Found,CID362561,Auto,Richmond Town,Hosur Road,,468,,0,,,#NAME?,2024-07-15,01:49:00,7,11148671,20407
1882,CNR2442728427,Success,CID224831,Prime Plus,Bellandur,Devanahalli,No,758,Cash,5,3.7,3.1,#NAME?,2024-07-26,01:07:00,7,11148671,20407
1883,CNR8566685194,Success,CID237550,Prime Sedan,HSR Layout,Chickpet,No,357,UPI,36,3.8,3.7,#NAME?,2024-07-02,23:25:00,7,11148671,20407
1884,CNR1544340926,Success,CID237416,Prime Sedan,Kengeri,Malleshwaram,No,641,Cash,21,3.7,3.5,#NAME?,2024-07-14,22:21:00,7,11148671,20407
1885,CNR1833632056,Success,CID231153,Prime Plus,Ulsoor,Malleshwaram,No,272,Cash,6,4.1,3.5,#NAME?,2024-07-22,06:41:00,7,11148671,20407
1886,CNR8932744171,Success,CID130647,eBike,Ramamurthy Nagar,Varthur,No,332,Cash,33,3.8,3.6,#NAME?,2024-07-23,23:38:00,7,11148671,20407
1887,CNR8583576742,Success,CID887385,Mini,Kammanahalli,Shivajinagar,No,140,UPI,35,3.5,3.2,#NAME?,2024-07-14,10:36:00,7,11148671,20407
1888,CNR9933616868,Canceled by Driver,CID993778,Mini,Marathahalli,BTM Layout,,981,,0,,,#NAME?,2024-07-16,23:00:00,7,11148671,20407
1889,CNR1076398258,Success,CID122304,eBike,MG Road,Cox Town,No,284,Cash,48,4.9,4.2,#NAME?,2024-07-20,03:57:00,7,11148671,20407
1890,CNR5858452481,Success,CID416495,Prime Sedan,Sahakar Nagar,Mysore Road,No,2959,Cash,15,4.0,4.2,#NAME?,2024-07-24,16:12:00,7,11148671,20407
1891,CNR9723028236,Canceled by Customer,CID319500,eBike,Shivajinagar,Kadugodi,,980,,0,,,#NAME?,2024-07-14,09:41:00,7,11148671,20407
1892,CNR1564411645,Success,CID750157,Prime Plus,Bellandur,Peenya,No,498,UPI,29,4.2,4.4,#NAME?,2024-07-18,07:24:00,7,11148671,20407
1893,CNR2181519136,Driver Not Found,CID896422,Prime Sedan,KR Puram,Langford Town,,272,,0,,,#NAME?,2024-07-09,07:50:00,7,11148671,20407
1894,CNR7701315362,Success,CID490940,Prime SUV,Vijayanagar,Hebbal,No,741,Cash,48,4.3,3.7,#NAME?,2024-07-27,17:09:00,7,11148671,20407
1895,CNR8551074875,Canceled by Driver,CID958553,Prime SUV,Bannerghatta Road,Varthur,,390,,0,,,#NAME?,2024-07-11,07:59:00,7,11148671,20407
1896,CNR3986531958,Success,CID384162,Prime Sedan,Bannerghatta Road,BTM Layout,No,183,UPI,37,4.0,3.3,#NAME?,2024-07-13,04:22:00,7,11148671,20407
1897,CNR5070035601,Success,CID279553,Prime Plus,HSR Layout,JP Nagar,No,792,Cash,13,3.8,3.3,#NAME?,2024-07-20,10:52:00,7,11148671,20407
1898,CNR4805672658,Canceled by Driver,CID781060,Prime Sedan,Peenya,Basavanagudi,,1741,,0,,,#NAME?,2024-07-12,15:29:00,7,11148671,20407
1899,CNR1047787782,Driver Not Found,CID747697,Prime Sedan,Hennur,Koramangala,,277,,0,,,#NAME?,2024-07-17,05:26:00,7,11148671,20407
1900,CNR6673159284,Canceled by Customer,CID389551,eBike,Vijayanagar,Peenya,,525,,0,,,#NAME?,2024-07-11,12:05:00,7,11148671,20407
1901,CNR4932216720,Success,CID353074,Prime Plus,Yelahanka,KR Puram,No,2841,Cash,4,3.9,4.5,#NAME?,2024-07-14,13:28:00,7,11148671,20407
1902,CNR4295837462,Success,CID885045,Bike,Electronic City,Banashankari,No,384,Cash,20,4.5,4.8,#NAME?,2024-07-19,08:50:00,7,11148671,20407
1903,CNR3771954475,Success,CID238579,Bike,Peenya,Kengeri,No,187,Cash,37,3.3,4.1,#NAME?,2024-07-07,06:10:00,7,11148671,20407
1904,CNR5111945861,Success,CID611988,Mini,Indiranagar,Richmond Town,No,110,UPI,13,4.4,3.4,#NAME?,2024-07-20,12:39:00,7,11148671,20407
1905,CNR6657733483,Canceled by Driver,CID650207,Prime SUV,Varthur,Hosur Road,,291,,0,,,#NAME?,2024-07-12,09:10:00,7,11148671,20407
1906,CNR3520341911,Success,CID929238,Bike,Malleshwaram,HSR Layout,No,297,Cash,14,3.2,3.5,#NAME?,2024-07-09,23:04:00,7,11148671,20407
1907,CNR2047540281,Success,CID904112,Mini,Hulimavu,Langford Town,No,262,Cash,3,4.5,3.7,#NAME?,2024-07-25,22:17:00,7,11148671,20407
1908,CNR3156153779,Success,CID488576,Auto,Cox Town,Peenya,No,985,UPI,4,4.7,4.8,#NAME?,2024-07-01,20:16:00,7,11148671,20407
1909,CNR1766386244,Success,CID129231,eBike,Langford Town,Hosur Road,No,330,Cash,29,4.5,4.3,#NAME?,2024-07-26,18:59:00,7,11148671,20407
1910,CNR5826908135,Success,CID517284,Bike,Rajarajeshwari Nagar,Hosur Road,No,410,Cash,18,4.4,3.9,#NAME?,2024-07-26,05:08:00,7,11148671,20407
1911,CNR2811523519,Success,CID254061,Prime SUV,Malleshwaram,Jayanagar,No,244,Cash,27,4.5,3.8,#NAME?,2024-07-01,09:31:00,7,11148671,20407
1912,CNR7227358276,Success,CID327135,Mini,Frazer Town,Majestic,No,1883,Cash,26,3.5,4.5,#NAME?,2024-07-21,16:33:00,7,11148671,20407
1913,CNR6370122773,Success,CID790048,Bike,Nagarbhavi,Basavanagudi,No,495,Cash,47,3.3,4.6,#NAME?,2024-07-03,09:12:00,7,11148671,20407
1914,CNR1085763856,Success,CID562396,Auto,Ulsoor,Cox Town,Yes,1184,Debit Card,9,4.6,4.2,#NAME?,2024-07-20,12:35:00,7,11148671,20407
1915,CNR8427698393,Success,CID932396,Prime Plus,Varthur,Chamarajpet,No,149,Cash,29,4.4,3.3,#NAME?,2024-07-07,15:39:00,7,11148671,20407
1916,CNR6625291331,Canceled by Customer,CID233192,Prime Sedan,Jayanagar,RT Nagar,,928,,0,,,#NAME?,2024-07-16,23:23:00,7,11148671,20407
1917,CNR8390956889,Canceled by Customer,CID391535,Prime Plus,RT Nagar,Whitefield,,444,,0,,,#NAME?,2024-07-13,01:15:00,7,11148671,20407
1918,CNR6416317478,Success,CID662505,Prime Plus,KR Puram,Kadugodi,No,305,Cash,2,3.2,3.1,#NAME?,2024-07-02,06:00:00,7,11148671,20407
1919,CNR9045899424,Canceled by Driver,CID167003,Bike,Shantinagar,Shantinagar,,328,,0,,,#NAME?,2024-07-15,16:32:00,7,11148671,20407
1920,CNR9417984686,Success,CID688869,Bike,Kammanahalli,KR Puram,No,100,UPI,16,4.9,3.1,#NAME?,2024-07-02,17:02:00,7,11148671,20407
1921,CNR5726591876,Canceled by Driver,CID199674,Prime SUV,Indiranagar,KR Puram,,841,,0,,,#NAME?,2024-07-11,22:44:00,7,11148671,20407
1922,CNR2590472548,Success,CID980565,Prime Sedan,Hosur Road,Ulsoor,No,645,UPI,42,3.5,4.2,#NAME?,2024-07-16,17:49:00,7,11148671,20407
1923,CNR8241996210,Canceled by Driver,CID314174,Auto,Chamarajpet,Bellandur,,677,,0,,,#NAME?,2024-07-10,06:46:00,7,11148671,20407
1924,CNR1522919788,Driver Not Found,CID441219,Prime Sedan,Shantinagar,Chamarajpet,,231,,0,,,#NAME?,2024-07-21,06:39:00,7,11148671,20407
1925,CNR2092652516,Canceled by Driver,CID128183,Prime Plus,Yeshwanthpur,Varthur,,702,,0,,,#NAME?,2024-07-23,02:29:00,7,11148671,20407
1926,CNR6817745688,Canceled by Customer,CID247739,Prime Sedan,Sahakar Nagar,Ramamurthy Nagar,,360,,0,,,#NAME?,2024-07-11,05:58:00,7,11148671,20407
1927,CNR3367916855,Driver Not Found,CID336951,Auto,Bannerghatta Road,Kengeri,,1102,,0,,,#NAME?,2024-07-27,08:50:00,7,11148671,20407
1928,CNR7430711190,Success,CID632377,eBike,Langford Town,KR Puram,No,120,UPI,3,4.1,4.7,#NAME?,2024-07-25,00:51:00,7,11148671,20407
1929,CNR9243317574,Canceled by Driver,CID958779,Bike,Bellandur,MG Road,,384,,0,,,#NAME?,2024-07-28,12:44:00,7,11148671,20407
1930,CNR7697015175,Canceled by Driver,CID301356,Auto,MG Road,RT Nagar,,120,,0,,,#NAME?,2024-07-30,12:32:00,7,11148671,20407
1931,CNR7109828126,Success,CID903094,Prime Sedan,Hosur Road,Frazer Town,No,457,UPI,13,3.5,3.5,#NAME?,2024-07-22,00:18:00,7,11148671,20407
1932,CNR7968869092,Success,CID560508,Bike,Hulimavu,Bellandur,Yes,536,Cash,9,4.1,4.8,#NAME?,2024-07-23,00:12:00,7,11148671,20407
1933,CNR2598951337,Success,CID963586,Prime SUV,Bannerghatta Road,Kammanahalli,No,453,Cash,9,4.2,3.7,#NAME?,2024-07-21,14:43:00,7,11148671,20407
1934,CNR6179229665,Driver Not Found,CID491712,Mini,Whitefield,Malleshwaram,,1495,,0,,,#NAME?,2024-07-17,15:56:00,7,11148671,20407
1935,CNR8354587327,Canceled by Customer,CID472046,Prime Sedan,Varthur,Rajarajeshwari Nagar,,286,,0,,,#NAME?,2024-07-08,03:57:00,7,11148671,20407
1936,CNR5653188780,Success,CID260093,Bike,Langford Town,Yelahanka,No,613,Cash,26,3.2,4.9,#NAME?,2024-07-21,14:31:00,7,11148671,20407
1937,CNR6853672590,Success,CID943641,Prime SUV,Majestic,Cox Town,No,782,Debit Card,34,4.1,3.0,#NAME?,2024-07-30,21:41:00,7,11148671,20407
1938,CNR4128108323,Canceled by Customer,CID529250,Prime Plus,Padmanabhanagar,KR Puram,,238,,0,,,#NAME?,2024-07-22,14:40:00,7,11148671,20407
1939,CNR1082827124,Success,CID580863,Prime Plus,Bannerghatta Road,Whitefield,No,186,Cash,34,4.1,3.9,#NAME?,2024-07-04,01:47:00,7,11148671,20407
1940,CNR4089546334,Success,CID435373,Prime SUV,Electronic City,Kadugodi,No,417,Cash,4,3.1,3.6,#NAME?,2024-07-17,04:26:00,7,11148671,20407
1941,CNR7901978294,Success,CID323885,Prime SUV,HSR Layout,Kadugodi,No,124,UPI,49,4.8,4.7,#NAME?,2024-07-01,09:34:00,7,11148671,20407
1942,CNR8649061295,Success,CID550686,Prime SUV,Hosur Road,RT Nagar,No,581,Cash,32,4.1,3.6,#NAME?,2024-07-18,16:13:00,7,11148671,20407
1943,CNR4004014081,Success,CID873592,Prime SUV,Hennur,MG Road,Yes,714,Cash,23,3.1,3.7,#NAME?,2024-07-18,16:57:00,7,11148671,20407
1944,CNR5590247940,Success,CID744353,eBike,Devanahalli,Koramangala,No,370,UPI,11,4.0,3.9,#NAME?,2024-07-22,04:18:00,7,11148671,20407
1945,CNR4605601809,Canceled by Customer,CID645906,Prime Sedan,MG Road,Banashankari,,104,,0,,,#NAME?,2024-07-09,05:41:00,7,11148671,20407
1946,CNR7052352832,Success,CID724116,Prime Sedan,Malleshwaram,Hebbal,Yes,252,UPI,34,3.9,4.5,#NAME?,2024-07-18,04:59:00,7,11148671,20407
1947,CNR6701987331,Success,CID618619,Prime Sedan,Yeshwanthpur,BTM Layout,No,104,UPI,37,3.4,4.4,#NAME?,2024-07-13,20:17:00,7,11148671,20407
1948,CNR5705351325,Success,CID892089,Prime Plus,Ulsoor,Malleshwaram,No,181,Cash,12,3.1,3.0,#NAME?,2024-07-19,12:59:00,7,11148671,20407
1949,CNR2296392263,Canceled by Customer,CID242192,Auto,JP Nagar,Bannerghatta Road,,239,,0,,,#NAME?,2024-07-02,11:44:00,7,11148671,20407
1950,CNR9718008060,Driver Not Found,CID880667,Auto,Varthur,RT Nagar,,423,,0,,,#NAME?,2024-07-08,03:40:00,7,11148671,20407
1951,CNR3948553166,Canceled by Customer,CID602128,Prime SUV,Mysore Road,Chickpet,,450,,0,,,#NAME?,2024-07-20,01:59:00,7,11148671,20407
1952,CNR6142236704,Success,CID133292,Prime Sedan,Yelahanka,Yelahanka,No,857,UPI,12,3.5,4.3,#NAME?,2024-07-05,05:09:00,7,11148671,20407
1953,CNR4980004586,Success,CID701843,Prime Sedan,Varthur,Langford Town,No,357,UPI,4,4.4,4.0,#NAME?,2024-07-16,19:11:00,7,11148671,20407
1954,CNR6984510305,Canceled by Driver,CID739124,Auto,Majestic,Shantinagar,,291,,0,,,#NAME?,2024-07-08,10:21:00,7,11148671,20407
1955,CNR6175664134,Canceled by Driver,CID401049,eBike,Yelahanka,Sarjapur Road,,491,,0,,,#NAME?,2024-07-05,02:24:00,7,11148671,20407
1956,CNR7708328712,Canceled by Customer,CID778959,Prime Sedan,Vijayanagar,Sahakar Nagar,,134,,0,,,#NAME?,2024-07-23,17:42:00,7,11148671,20407
1957,CNR3110024297,Success,CID264884,Mini,Cox Town,KR Puram,Yes,674,Cash,34,3.9,5.0,#NAME?,2024-07-27,23:44:00,7,11148671,20407
1958,CNR2253018202,Success,CID175514,Prime SUV,MG Road,Nagarbhavi,No,206,Cash,49,3.8,4.5,#NAME?,2024-07-11,16:57:00,7,11148671,20407
1959,CNR8998824447,Canceled by Driver,CID959812,Prime Sedan,JP Nagar,RT Nagar,,127,,0,,,#NAME?,2024-07-21,13:26:00,7,11148671,20407
1960,CNR7611262983,Success,CID973305,Bike,Rajajinagar,Indiranagar,No,2161,Cash,47,4.9,4.2,#NAME?,2024-07-25,13:44:00,7,11148671,20407
1961,CNR9735560498,Canceled by Customer,CID962402,Prime Plus,Jayanagar,HSR Layout,,1748,,0,,,#NAME?,2024-07-26,08:06:00,7,11148671,20407
1962,CNR5491190129,Success,CID628108,Bike,Varthur,Marathahalli,No,923,Cash,29,4.2,4.6,#NAME?,2024-07-04,03:43:00,7,11148671,20407
1963,CNR7954062192,Success,CID843474,eBike,Varthur,JP Nagar,No,1444,Cash,42,3.5,4.6,#NAME?,2024-07-19,00:04:00,7,11148671,20407
1964,CNR4705620670,Success,CID461881,Prime SUV,Koramangala,Kammanahalli,No,445,Cash,8,4.8,3.5,#NAME?,2024-07-25,08:53:00,7,11148671,20407
1965,CNR9370119401,Success,CID741071,Prime Sedan,Magadi Road,Sahakar Nagar,No,421,Credit Card,3,4.6,4.2,#NAME?,2024-07-28,22:11:00,7,11148671,20407
1966,CNR1063430089,Success,CID807662,Mini,Chamarajpet,Peenya,No,776,UPI,38,3.2,4.3,#NAME?,2024-07-20,22:02:00,7,11148671,20407
1967,CNR2677658927,Canceled by Customer,CID486647,Mini,Frazer Town,Sarjapur Road,,309,,0,,,#NAME?,2024-07-05,07:21:00,7,11148671,20407
1968,CNR5613139781,Success,CID926624,Auto,Magadi Road,Frazer Town,No,192,Cash,2,4.6,3.0,#NAME?,2024-07-25,06:15:00,7,11148671,20407
1969,CNR1015434106,Success,CID337622,Prime Sedan,Tumkur Road,Basavanagudi,No,179,Cash,26,3.6,4.9,#NAME?,2024-07-07,18:51:00,7,11148671,20407
1970,CNR4144333913,Success,CID368273,Auto,MG Road,Ramamurthy Nagar,No,941,UPI,10,3.6,3.1,#NAME?,2024-07-11,01:22:00,7,11148671,20407
1971,CNR8548562238,Success,CID673203,Prime Sedan,Jayanagar,Sarjapur Road,No,173,Cash,27,4.0,3.9,#NAME?,2024-07-03,08:19:00,7,11148671,20407
1972,CNR5381451154,Success,CID740267,Prime Plus,Whitefield,Kadugodi,No,2232,Cash,31,4.2,4.1,#NAME?,2024-07-22,04:57:00,7,11148671,20407
1973,CNR8503256744,Canceled by Customer,CID114003,Prime Sedan,Bannerghatta Road,Devanahalli,,553,,0,,,#NAME?,2024-07-01,13:38:00,7,11148671,20407
1974,CNR1748088208,Canceled by Driver,CID745243,Prime Plus,Tumkur Road,JP Nagar,,859,,0,,,#NAME?,2024-07-30,16:45:00,7,11148671,20407
1975,CNR5769951759,Success,CID575017,Prime SUV,Ramamurthy Nagar,Devanahalli,No,337,UPI,28,4.6,4.7,#NAME?,2024-07-12,01:33:00,7,11148671,20407
1976,CNR9652285080,Success,CID713742,Bike,Yelahanka,Jayanagar,No,222,UPI,36,4.3,4.2,#NAME?,2024-07-15,17:24:00,7,11148671,20407
1977,CNR8231190795,Driver Not Found,CID972532,Prime Sedan,Frazer Town,Varthur,,1471,,0,,,#NAME?,2024-07-26,23:01:00,7,11148671,20407
1978,CNR3579243194,Canceled by Driver,CID794675,Prime Plus,Kammanahalli,Majestic,,302,,0,,,#NAME?,2024-07-23,04:49:00,7,11148671,20407
1979,CNR2543817417,Canceled by Driver,CID222298,Prime SUV,Chamarajpet,Richmond Town,,378,,0,,,#NAME?,2024-07-27,12:31:00,7,11148671,20407
1980,CNR6329793131,Success,CID784537,Mini,Ramamurthy Nagar,Sarjapur Road,No,287,UPI,10,4.7,4.0,#NAME?,2024-07-28,16:37:00,7,11148671,20407
1981,CNR8200453844,Success,CID789124,Prime SUV,Banashankari,Sarjapur Road,No,295,Cash,27,3.3,5.0,#NAME?,2024-07-01,03:55:00,7,11148671,20407
1982,CNR9948486660,Success,CID796973,Auto,Basavanagudi,Chickpet,No,424,Cash,4,3.1,3.2,#NAME?,2024-07-04,05:37:00,7,11148671,20407
1983,CNR8399823404,Canceled by Customer,CID921208,eBike,Peenya,Whitefield,,619,,0,,,#NAME?,2024-07-16,23:42:00,7,11148671,20407
1984,CNR5110068343,Success,CID247965,Prime Sedan,Frazer Town,Electronic City,No,281,Cash,29,3.7,4.6,#NAME?,2024-07-16,10:05:00,7,11148671,20407
1985,CNR8237106634,Canceled by Customer,CID831417,Mini,Frazer Town,Marathahalli,,2597,,0,,,#NAME?,2024-07-04,00:17:00,7,11148671,20407
1986,CNR4538623337,Success,CID473270,Prime Sedan,Kadugodi,Banashankari,No,220,Cash,6,3.5,4.5,#NAME?,2024-07-12,18:17:00,7,11148671,20407
1987,CNR5704638694,Canceled by Driver,CID278657,Prime Plus,Varthur,Yelahanka,,451,,0,,,#NAME?,2024-07-04,07:28:00,7,11148671,20407
1988,CNR4153043377,Success,CID159060,eBike,MG Road,Shantinagar,No,111,UPI,43,3.9,4.1,#NAME?,2024-07-25,15:27:00,7,11148671,20407
1989,CNR7079905133,Success,CID688591,eBike,Sahakar Nagar,Chickpet,No,508,UPI,7,3.1,3.1,#NAME?,2024-07-12,10:28:00,7,11148671,20407
1990,CNR8675133868,Canceled by Customer,CID265466,eBike,Chickpet,BTM Layout,,2752,,0,,,#NAME?,2024-07-25,07:50:00,7,11148671,20407
1991,CNR1904221684,Driver Not Found,CID877087,Prime SUV,Rajajinagar,HSR Layout,,403,,0,,,#NAME?,2024-07-28,16:02:00,7,11148671,20407
1992,CNR3537793775,Canceled by Customer,CID593250,Bike,Marathahalli,Bellandur,,172,,0,,,#NAME?,2024-07-10,16:08:00,7,11148671,20407
1993,CNR2645125584,Canceled by Customer,CID403274,Prime Plus,Rajajinagar,Hebbal,,412,,0,,,#NAME?,2024-07-18,21:49:00,7,11148671,20407
1994,CNR1879769588,Success,CID646158,Prime Sedan,Peenya,Chickpet,No,331,UPI,5,3.1,4.1,#NAME?,2024-07-04,13:54:00,7,11148671,20407
1995,CNR7932582487,Canceled by Driver,CID574823,Bike,Yelahanka,RT Nagar,,916,,0,,,#NAME?,2024-07-01,01:24:00,7,11148671,20407
1996,CNR5256017611,Driver Not Found,CID335495,Prime SUV,Banashankari,Rajarajeshwari Nagar,,1809,,0,,,#NAME?,2024-07-15,16:53:00,7,11148671,20407
1997,CNR6220332147,Success,CID229577,Auto,Yelahanka,Chamarajpet,No,312,Debit Card,15,3.1,4.7,#NAME?,2024-07-25,01:14:00,7,11148671,20407
1998,CNR7013160866,Success,CID593865,Auto,Chamarajpet,Bannerghatta Road,No,461,Cash,2,3.9,4.4,#NAME?,2024-07-29,01:13:00,7,11148671,20407
1999,CNR9846612470,Success,CID544118,Mini,Hosur Road,Chamarajpet,No,725,Cash,16,4.6,3.4,#NAME?,2024-07-29,12:34:00,7,11148671,20407
2000,CNR9492524698,Canceled by Driver,CID977717,Prime SUV,Electronic City,Tumkur Road,,485,,0,,,#NAME?,2024-07-28,09:47:00,7,11148671,20407
2001,CNR8048924113,Success,CID356550,Prime Plus,Nagarbhavi,Kengeri,Yes,776,UPI,47,4.0,3.2,#NAME?,2024-07-06,13:48:00,7,11148671,20407
2002,CNR1057701922,Success,CID915319,eBike,Vijayanagar,Tumkur Road,No,147,UPI,22,4.0,3.9,#NAME?,2024-07-01,01:03:00,7,11148671,20407
2003,CNR1619088074,Canceled by Driver,CID745256,Bike,Rajarajeshwari Nagar,Indiranagar,,283,,0,,,#NAME?,2024-07-11,04:48:00,7,11148671,20407
2004,CNR8423132258,Success,CID286292,eBike,Sarjapur Road,Ulsoor,No,2635,Cash,21,4.1,3.6,#NAME?,2024-07-07,14:09:00,7,11148671,20407
2005,CNR7263281220,Canceled by Customer,CID334246,eBike,Yeshwanthpur,Kadugodi,,224,,0,,,#NAME?,2024-07-26,05:01:00,7,11148671,20407
2006,CNR1263611221,Canceled by Driver,CID945468,Mini,Bellandur,Koramangala,,468,,0,,,#NAME?,2024-07-04,15:31:00,7,11148671,20407
2007,CNR8833864736,Success,CID144893,Prime Sedan,RT Nagar,MG Road,No,2408,Cash,26,3.8,4.8,#NAME?,2024-07-03,01:25:00,7,11148671,20407
2008,CNR8595250410,Success,CID836942,Prime Sedan,Sarjapur Road,Kadugodi,No,1901,Cash,46,3.8,3.0,#NAME?,2024-07-20,13:56:00,7,11148671,20407
2009,CNR2630636725,Driver Not Found,CID300607,Prime SUV,MG Road,Jayanagar,,412,,0,,,#NAME?,2024-07-11,01:57:00,7,11148671,20407
2010,CNR6873938538,Success,CID570696,Mini,Varthur,Sarjapur Road,No,275,Cash,21,3.2,3.6,#NAME?,2024-07-19,10:08:00,7,11148671,20407
2011,CNR2057508783,Canceled by Driver,CID116966,Mini,Malleshwaram,Mysore Road,,991,,0,,,#NAME?,2024-07-19,09:46:00,7,11148671,20407
2012,CNR7760184362,Canceled by Driver,CID929040,Prime Plus,Vijayanagar,Sahakar Nagar,,2388,,0,,,#NAME?,2024-07-23,23:54:00,7,11148671,20407
2013,CNR2597363564,Success,CID368771,Bike,Mysore Road,Hulimavu,Yes,435,Cash,39,4.2,3.5,#NAME?,2024-07-30,05:07:00,7,11148671,20407
2014,CNR3677428544,Canceled by Customer,CID760094,Bike,Whitefield,Devanahalli,,384,,0,,,#NAME?,2024-07-06,01:30:00,7,11148671,20407
